185462
regiments 15585
regiments 22833
regiments 12257
regiments 66282
regiments 22636
regiments 135693
regiments 69918
regiments 76718
regiments 50913
regiments 14726
regiments 181378
regiments 50962
regiments 62091
regiments 95929
regiments 62023
regiments 106811
regiments 78554
regiments 85462
regiments 61905
regiments 22060
regiments 21914
regiments 115434
regiments 134768
regiments 14034
regiments 107505
regiments 15379
regiments 8888
regiments 72020
regiments 16512
regiments 59615
regiments 79299
regiments 59625
regiments 51795
regiments 22780
regiments 106756
regiments 8837
regiments 137484
regiments 51809
regiments 50715
regiments 137085
regiments 77529
regiments 23571
regiments 79673
regiments 59570
regiments 59519
regiments 62109
regiments 79441
regiments 176652
regiments 8532
regiments 137818
regiments 61886
regiments 69672
regiments 15768
regiments 134403
regiments 23366
regiments 117427
regiments 96715
regiments 72934
regiments 18858
regiments 137205
regiments 115225
regiments 106289
regiments 135911
regiments 51551
regiments 165946
regiments 16764
regiments 62008
regiments 18687
regiments 10043
regiments 61507
regiments 23218
regiments 143980
regiments 58413
regiments 137247
regiments 19060
regiments 30457
regiments 83208
regiments 181050
regiments 97205
regiments 106903
regiments 16530
regiments 10084
regiments 69818
regiments 18785
regiments 70892
regiments 166204
regiments 6995
regiments 51142
regiments 117450
regiments 21984
regiments 27280
regiments 16670
regiments 60055
regiments 73145
regiments 21064
regiments 15656
regiments 62069
regiments 140504
regiments 30577
regiments 107282
regiments 96204
regiments 178921
regiments 15594
regiments 77834
regiments 135777
regiments 15622
regiments 56842
regiments 30321
regiments 78711
regiments 20311
regiments 78245
regiments 116849
regiments 135473
regiments 22609
regiments 57384
regiments 12615
regiments 76015
regiments 2588
regiments 107168
regiments 80287
regiments 12598
regiments 16031
regiments 137286
regiments 85391
regiments 39769
regiments 51156
regiments 78496
regiments 1534
regiments 78642
regiments 89963
regiments 91347
regiments 115807
regiments 8976
regiments 175459
regiments 115692
regiments 149447
regiments 62174
regiments 91300
regiments 146870
regiments 149427
regiments 69228
regiments 147539
regiments 16570
regiments 146780
regiments 18193
regiments 15247
regiments 8206
regiments 11981
regiments 163895
regiments 37144
regiments 32718
regiments 12453
regiments 7917
regiments 11994
regiments 22697
regiments 18699
regiments 12152
regiments 34987
regiments 71974
regiments 175651
regiments 8271
regiments 14967
regiments 182364
regiments 90974
regiments 78973
regiments 50930
regiments 22742
regiments 74354
regiments 56928
regiments 135404
regiments 62896
regiments 14372
regiments 147465
regiments 12346
regiments 32751
regiments 62571
regiments 132154
regiments 69305
regiments 12312
regiments 182337
regiments 82385
regiments 75174
regiments 147004
regiments 149390
regiments 149407
regiments 69236
regiments 9620
regiments 18183
regiments 31813
regiments 147268
regiments 90885
regiments 140927
regiments 147120
regiments 14913
regiments 135450
regiments 176130
regiments 62136
regiments 108169
regiments 22681
regiments 56914
regiments 52267
regiments 15338
regiments 58781
regiments 77660
regiments 134785
regiments 70590
regiments--Bounty-jumping--Effects 2671
regiments--Bounty-jumping--Effects 147720
region 50100
region 29842
region 81149
region 47576
region 174037
region 31403
region 43851
region 23470
region 133749
region 147801
region 175658
region 68757
region 66041
region 136956
region 135540
region 132874
region 178945
region 155507
region 138821
region 133005
region 136501
region 131423
region 178815
region 76259
region 37292
region 81120
region 74520
region 25008
region 71740
region 23205
region 133364
region 123249
region 21857
region 179577
region 158274
region 18425
region 17094
region 175746
region 23027
region 141516
region 140949
region 37118
region 17252
regions 22964
register 145529
registered 182975
registered 182679
regret 64571
regret 35734
regrets 12578
regretted 121351
regular 14394
regular 9000
regular 61102
regular 162524
regular 39398
regular 181829
regular 10332
regular 57039
regular 64439
regular 57383
regular 62090
regular 59269
regular 59562
regular 13936
regular 61469
regular 9467
regular 38627
regular 57255
regular 122331
regular 2911
regular 6614
regular 94102
regular 9094
regular 141492
regular 16043
regular 142019
regular 62184
regular 26509
regular 151076
regular 13489
regular 62331
regular 143879
regular 12198
regular 65466
regular 15891
regular 65546
regular 59825
regular 141630
regular 11822
regular 65606
regular 63341
regular 46876
regular 157582
regular 9388
regular 18726
regular 70975
regular 71095
regular 176060
regular 65574
regular 62509
regular 140973
regular 166701
regular 150534
regular 134441
regular 70096
regular 8787
regular 9206
regular 89654
regular 62836
regular 8728
regular 62521
regular 145888
regular 167542
regular 59473
regular 94220
regular 45784
regular 62643
regular 16002
regular 11528
regular 47994
regular 59889
regular 7109
regular 146464
regular 8909
regular 70077
regular 51306
regular 166218
regular 62581
regular 145379
regular 15978
regular 56900
regular 147369
regular 163924
regular 142202
regular 84903
regular 58771
regular 57277
regular 61462
regular 145260
regular 64748
regular 62033
regular 57201
regular-army 145866
regularity 13920
regularity 173378
regularly 168357
regularly 48284
regularly 37126
regularly 106854
regulars 63166
regulars 56916
regulars 50984
regulars 56820
regulars 16165
regulars 16033
regulars 147304
regulars 8828
regulars 18733
regulars 57131
regulars 15950
regulars 56728
regulars 147226
regulars 1349
regulars--Reasons 1285
regulars--Reasons 56664
regulars--Scott's 3350
regulars--Scott's 775
regulating 185136
regulating 156163
regulation 12933
regulation 27793
regulation 130581
regulation 10638
regulation 67471
regulation 163560
regulation 67688
regulations 64506
regulations 151022
regulations 146673
regulations 56080
regulations 62253
regulations 77078
rei 154946
reinforce 176326
reinforce 81585
reinforce 176055
reinforce 180084
reinforce 177751
reinforce 165205
reinforce 160180
reinforce 104509
reinforce 176358
reinforce 34766
reinforce 103310
reinforce 179759
reinforce 159003
reinforce 37812
reinforce 21073
reinforce 180020
reinforce 135876
reinforced 160860
reinforced 161220
reinforced 176934
reinforced 84211
reinforced 148008
reinforced 180825
reinforced 124997
reinforced 71382
reinforced 20584
reinforced 32555
reinforced 148266
reinforced 108577
reinforced 159598
reinforced 135399
reinforcement 70791
reinforcement 161989
reinforcement 169256
reinforcement 42143
reinforcement 168845
reinforcement 49697
reinforcement 75484
reinforcements 179143
reinforcements 28823
reinforcements 84369
reinforcements 20665
reinforcements 66276
reinforcements 103565
reinforcements 159623
reinforcements 165995
reinforcements 178046
reinforcements 166480
reinforcements 178028
reinforcements 160878
reinforcements 180345
reinforcements 96896
reinforcements 73201
reinforcements 87185
reinforcements 103597
reinforcements 159724
reinforcements 125653
reinforcements 160369
reinforcements 157822
reinforcements 23419
reinforcements 74388
reinforcements 118536
reinforcements 133834
reinforcements 124752
reinforcements 181456
reinforcements 19715
reinforcements 18260
reinforcements--Lack 175887
reinforcements--Lack 3152
reinforcing 126627
reins 155148
reinstate 127437
reiterated 22220
reiterated 75493
reiterated 115184
reiterated 110215
reiterated 179847
reiterates 143242
reiterating 152485
reiterating 119341
reiteration 112180
reiteration 167207
rejected 102905
rejoiced 82105
rejoiced 76529
rejoicing 170046
rejoicing 169728
rejoin 168436
rejoined 132088
rejoined 83214
rejoining 133081
rejoining 136698
related 51555
relating 181487
relating 12871
relating 75755
relation 121723
relation 74435
relation 140716
relation 80498
relation 81248
relation 121467
relation 30952
relation 112155
relation 127689
relation 181780
relation 86251
relation 82300
relations 126323
relations 163755
relations 134093
relations 2653
relations 17682
relations 126123
relations 56586
relations 166838
relations 52517
relations 2130
relations 148540
relations 148910
relations 54330
relations 66671
relations 118819
relations 2269
relations 41212
relations 179631
relations 5251
relations 130197
relations 150434
relations 161285
relations 2491
relations 75032
relations 158664
relations 121936
relations 28489
relations 283
relations 140407
relations 147702
relations 130353
relations--Reorganization 1595
relations--Reorganization 80966
relative 125082
relative 85620
relative 53722
relative 64240
relatives 56980
relatives 36545
relaxation 70105
relaxed 13787
relaxed 79236
release 157174
release--Commutation 152786
release--Commutation 2752
released 156973
reliable 90227
reliable 123732
reliable 156313
reliable 177920
reliance 59504
reliance 8793
reliance 167021
relics 152624
relics 92945
relied 81142
relied 65986
relied 127808
relief 39622
relief 74845
relief 5081
relief 46721
relief 158136
relief 99844
relief 52296
relief 64845
relief 122937
reliefs 11414
relies 123877
relieve 117419
relieve 107411
relieve 108567
relieve 157945
relieve 78474
relieve 173098
relieve 158834
relieve 86609
relieve 66558
relieved 98921
relieved 110307
relieved 87424
relieved 140310
relieved 87392
relieved 75414
relieved 102952
relieved 146548
relieved 87076
relieved 128354
relieved 87037
relieved 116164
relieved 87237
relieved 123459
relieved 170438
relieved 88089
relieved 88720
relieved 12485
relieved 129629
relieved 82848
relieved 147847
relieved 69102
relieved 88082
relieved 31997
relieved 173200
relieved 83317
relieved 166870
relieved 48978
relieved 35919
relieved 12726
relieved 168946
relieved 179088
relieved 108969
relieved 27233
relieved 82307
relieved 41190
relieved 117675
relieved 106959
relieved 104215
relieved 175029
relieved--Burnside 2227
relieved--Burnside 118916
relieved--Echols 131087
relieved--Echols 2403
relieved--Other 1693
relieved--Other 81064
relieves 2055
relieves 111418
relieving 87012
relieving 115175
religious 175825
religious 120242
reluctance 62969
rely 5443
rely 42029
rely 126526
relying 58671
remain 140922
remain 27114
remain 158779
remain 111736
remain 176522
remain 11194
remain 134022
remain 184831
remain 138379
remain 76370
remain 105598
remain 177432
remain 74517
remain 22111
remain 22122
remain 172860
remain 79374
remain 75459
remain 134793
remain 94843
remain 77140
remain 40848
remain 29014
remain 126734
remain 138477
remain 76503
remainder 76009
remainder 18545
remainder 76379
remainder 49101
remainder 49598
remainder 159631
remainder 72429
remainder 48801
remainder 104390
remainder 134825
remainder 179001
remainder 93418
remainder 166089
remained 54768
remained 12431
remained 33490
remained 140940
remained 111830
remained 54368
remained 147963
remained 44200
remained 125722
remained 43025
remained 139413
remained 31140
remained 51249
remained 108398
remained 108644
remained 134570
remained 10370
remained 116284
remained 122516
remained 118011
remained 62858
remained 99247
remained 47341
remained 61726
remained 43660
remained 43781
remained 164820
remained 26547
remained 52987
remained 49002
remained 85974
remained 70592
remained 47823
remained 105719
remained 142365
remained 105464
remained 43223
remained 81409
remained 42546
remained 82896
remained 30834
remaining 76821
remaining 56155
remaining 131105
remaining 69816
remaining 115732
remaining 50939
remaining 2421
remaining 52481
remaining 179241
remaining 115911
remaining 93471
remaining 19772
remaining 13823
remaining 171478
remaining 592
remaining 184646
remaining 137459
remaining 95585
remains 89797
remarkable 154262
remarkable 2212
remarkable 160919
remarkable 118901
remarkable 84562
remarkable 125308
remarked 6406
remarked 54104
remarks 38460
remarks 120334
remedy 42283
remedy 152171
remedy 69067
remedy 148113
remedy 121690
remedying 89465
remember 4714
remember 170970
remember 99355
remember 83531
remember 182154
remember 114552
remembered 128611
remembered 41663
remembered 89903
remembered 118002
remembered 59319
remembrance 103410
remembrance 113208
remembrance 129990
remembrances 134090
remembrances 5063
remind 121265
remind 123270
remind 161658
reminded 30908
reminded 159796
reminded 84244
reminded 38827
reminded 125315
reminder 161882
reminders 150916
reminding 4024
reminding 171663
reminiscences 456
reminiscences 81270
remnant 124318
remnant 21050
remnant 165412
remnant 171980
remnant 95848
remnant--Summary 163447
remnant--Summary 3052
remnants 109289
remnants 109614
remorse 34481
remorselessly 26583
remote 133175
removal 123571
removal 84265
removal 161633
removal 156396
removal 161860
remove 71317
remove 25856
remove 154336
remove 31079
remove 86544
remove 175989
remove 13194
remove 137039
remove 77720
remove 119892
remove 183621
remove 178841
remove 3254
removed 47970
removed 132489
removed 79368
removed 28992
removed 183163
removed 120172
removed 166803
removed 181719
removed 47894
removed 122183
removed 52251
removed 80806
removed 156364
removed 87911
removed 99193
removed 183336
removing 170462
renamed 182602
render 5545
render 45169
render 43812
rendered 138176
rendered 162659
rendered 66837
rendering 21515
rendezvous 20521
rendezvous 11255
rendezvous 179065
rendezvous 72292
rendezvous 76960
rendezvous 176654
renew 140158
renew 8604
renew 138551
renewal 97032
renewal 131155
renewed 37670
renewed 53623
renewed 26053
renewed 128488
renewed 81721
renewed--Advance 1066
renewed--Advance 29141
renewed--Final 1765
renewed--Final 88654
renominated 145086
renown 161279
renunciation 53659
reoccupation 161380
reoccupy 40815
reopen 138543
reopening 174173
reorganization 147233
reorganization 13642
reorganization 161714
reorganization 14724
reorganization 82432
reorganization 37155
reorganization 83286
reorganization 22590
reorganization 123107
reorganize 106728
reorganize 145173
reorganize 123505
reorganize 108323
reorganize 161415
reorganize 34999
reorganized 117525
reorganized 172842
reorganized 21927
reorganized 32984
reorganized 109786
reorganizing 16715
reorganizing 123224
repair 174561
repair 174175
repair 21369
repaired 36803
repaired 38096
repaired 55951
repaired 173411
repairing 136605
repay 28070
repealed 144073
repeat 135280
repeat 81995
repeat 75865
repeat 151366
repeat 9547
repeat 110996
repeated 91834
repeated 130253
repeated 86229
repeated 50286
repeated 79459
repeated 81987
repeated 34476
repeated 75774
repeated 28449
repeated 159513
repeated 130943
repeated 51390
repeated 35940
repeated 170051
repeated 123240
repeatedly 181855
repeating 149532
repeating 39241
repeating 149585
repeating 120825
repeating 161729
repeating 62564
repeating 62770
repeating 62492
repeating 179980
repel 135528
repelled 35527
repentantly 4658
repetition 49140
repetition 366
repetition 170008
repetition 172211
repetition 152554
repetition 10383
replace 182594
replaced 115906
replaced 174467
replaced 104138
replacement 184075
replacement 184535
replacement 184468
replied 86118
replied 125106
replied 179810
replied 76028
replied 45983
replied 9360
replied 143615
replied 122363
replied 140212
replied 170284
replied 143697
replied 91797
replied 161844
replied 161157
replies 160316
replies 182104
reply 180889
reply 126371
reply 150957
reply 115760
reply 28127
reply 126398
reply 86463
reply 130293
reply 55869
reply 182124
reply 118698
report 80318
report 93972
report 172148
report 40643
report 19842
report 25868
report 5997
report 148582
report 129943
report 148640
report 104495
report 148521
report 45790
report 171619
report 80068
report 148956
report 40270
report 144595
report 40217
report 117911
report 160360
report 91321
report 144573
report 133703
report 91335
report 125823
report 23149
report 149642
report 136790
report 92484
report 117916
report 80839
report 35870
report 98088
report 98584
report 101588
report 98788
report 98726
report 78754
report 18768
report 97210
report 101617
report 97231
report 99095
report 99128
report 99086
report 129612
report 49400
report 98852
report 47200
report 99013
report 72550
report 79003
report 24795
report 79280
report 103986
report 129686
report 31406
report 79646
report 55026
report 55058
report 146708
report 34236
report 103433
report 49674
report 102944
report 103028
report 34333
report 34372
report 103494
report 169549
report 134201
report 22862
report 136107
report 154773
report 113311
report 112769
report 112805
report 177544
report 177598
report 44823
report 113508
report 113617
report 113553
report 112228
report 37893
report 139509
report 112217
report 144109
report 42109
report 38245
report 112914
report 50717
report 113152
report 112941
report 113064
report 87156
report 113193
report 112837
report 125039
report 112880
report 177853
report 177822
report 87039
report 138739
report 11271
report 114431
report 108895
report 135697
report 114177
report 114418
report 153213
report 117476
report 117415
report 153353
report 45587
report 82354
report 181633
report 40045
report 114698
report 88760
report 88913
report 131212
report 69156
report 110208
report 144183
report 144375
report 83178
report 179653
report 157834
report--Burnside's 1773
report--Burnside's 88662
report--Effect 140424
report--Effect 2508
reported 32560
reported 66970
reported 166470
reported 23432
reported 165261
reported 165149
reported 32672
reported 43680
reported 72479
reported 7941
reported 32620
reported 114969
reported 160694
reported 25999
reported 67990
reported 26612
reported 49009
reported 161094
reported 30681
reported 131506
reported 138618
reported 159786
reported 108425
reported 11208
reported 138691
reported 25384
reported 44020
reported 116174
reported 44978
reported 66033
reported 72365
reported 115867
reported 45496
reported 156729
reported 69985
reported 18221
reported 45477
reported 25844
reported 136149
reported 142004
reported 177630
reported 176500
reported 176480
reported 37794
reported 141762
reported 38528
reported 42367
reported 17065
reported 50527
reported 35404
reported 35237
reported 35600
reported 136946
reported 43182
reported 35125
reported 176074
reported 89674
reported 176464
reported 35826
reported 36332
reported 77704
reported 77582
reported 184087
reported 134859
reported 41932
reported 141207
reported 78194
reported 78986
reported 41524
reported 128688
reported 79317
reported 180554
reported 84654
reported 180847
reported 134427
reported 179442
reported 82336
reported 134727
reported 181856
reported 83364
reported 181005
reported 33857
reported 132738
reported 166911
reported 23399
reported 34216
reported 132696
reported 97038
reported 73334
reported 97218
reported 168659
reporting 111590
reporting 73297
reporting 75451
reporting 99803
reporting 51211
reporting 160543
reporting 40191
reporting 138884
reporting 148897
reporting 24290
reporting 83202
reporting 129625
reporting 141635
reports 85334
reports 85293
reports 137571
reports 106935
reports 91455
reports 160464
reports 69144
reports 85029
reports 84673
reports 109990
reports 157697
reports 89345
reports 176069
reports 176122
reports 110825
reports 43847
reports 89716
reports 85438
reports 90056
reports 89871
reports 113138
reports 112344
reports 18794
reports 143605
reports 182730
reports 104543
reports 141095
reports 140501
reports 117495
reports 117680
reports 167675
reports 80607
reports 118745
reports 40769
reports 96601
reports 51651
reports 40415
reports 123720
reports 118514
reports 2585
reports 56292
reports 143160
reports 139441
reports 17152
reports 160582
reports 17233
reports 132716
reports 25506
reports--Lieutenant-Colonel 29117
reports--Lieutenant-Colonel 1042
repose 87765
represent 170648
representation 55400
representation 173542
representations 183317
representative 137137
representative 57787
representative 152866
representative 145079
representatives 15116
representatives 3884
representatives 142865
representatives 144304
representatives 14894
represented 58377
represented 77244
represented 53337
represented 58449
represented 4985
represented 16356
represented 133465
representing 27955
representing 170505
representing 40825
repress 34688
repress 157214
repressed 52105
reprimand 130289
reprimand 129882
reprimand 130144
reprimand 129429
reprimands 170552
reproach 64514
reproduce 175
reproduced 112582
republic 63293
republican 121546
republicanism 3751
repudiating 16373
repulse 25538
repulse 147864
repulse 118277
repulsed 33802
repulsed 131782
repulsed 73113
repulsed 142987
repulsed 95604
repulsed 106598
repulsed 131908
repulsed 80916
repulsed 109640
repulsed 103832
repulsed 108947
repulsed 117154
repulsed 162289
repulsed 97891
repulsed 19902
repulsed--Troops 111459
repulsed--Troops 2096
repulsing 109271
repulsing 71271
reputable 153218
reputation 2965
reputation 84527
reputation 163940
reputation 172747
reputation 182419
reputation 163360
reputation 164597
reputation 83503
reputation 88315
reputation 6022
reputation 150379
reputation 162898
reputation 127427
reputation 113290
reputation 59245
reputation 99041
reputation 28531
reputation 124139
request 130280
request 148140
request 5810
request 56222
request 94082
request 131307
request 87406
request 53277
request 75420
request 22323
request 87330
request 127473
request 29004
request 166651
request 183788
request 128708
request 162614
request 69106
request 36448
request 127129
request 115890
request 107353
request 162631
request 36806
request 127844
request 154566
request 55583
requested 128867
requested 25421
requested 5796
requested 6223
requested 97245
require 180935
require 25089
require 40072
require 184023
required 183942
required 159049
required 67268
required 143735
required 140914
required 60980
required 140991
required 144021
required 124629
required 147349
required 125036
required 68089
required 115720
required 7341
required 66309
required 45887
required--Scheme 157522
required--Scheme 2851
requirement 59768
requirement 63003
requirements 185171
requirements 183520
requirements 185149
requirements 185222
requires 115966
requiring 80679
requiring 117996
requisite 58238
requisite 57618
requisition 13454
requisitions 67600
requisitions 158468
rescind 154384
rescue 181407
research 184189
research 182733
resemblance 74960
resemblance 180669
resemblance 175080
resemblance 38834
resemblance 161937
reserve 102672
reserve 103453
reserve 150566
reserve 104219
reserve 102493
reserve 108294
reserve 103012
reserve 106638
reserve 105482
reserve 103287
reserve 172911
reserve 114801
reserve 116267
reserve 117704
reserve 114073
reserve 96203
reserve 139647
reserve 116714
reserve 117618
reserve 95594
reserve 88394
reserve 117766
reserve 157158
reserve 101512
reserve 134486
reserve 101583
reserve--Other 2101
reserve--Other 111464
reserved 76873
reserves 42600
reserves 52791
reservoir 11678
residents 70064
residing 55106
resign 54304
resign 175318
resign 175340
resign 57918
resign 175070
resign 146913
resign 30805
resign 175362
resignation 140472
resignation 2556
resignation 9385
resignation 9454
resignation 145446
resignations 145146
resigned 144817
resigned 11857
resigned 7106
resigned 12202
resigned 145428
resigned 12516
resigned 17353
resigned 144821
resigned 54263
resigning 142752
resigns--Political 140410
resigns--Political 2494
resist 4494
resist 17549
resist 86186
resist 75713
resist 54467
resist 32743
resist 91507
resist 155433
resist 51480
resistance 153798
resistance 19144
resistance 33725
resistance 98279
resistance 156875
resistance 95496
resistance 116661
resistance 71231
resistance 103708
resistance 138187
resistance 156755
resistance 149816
resistance 73012
resistance 49246
resistance 116333
resistance 177607
resistance 114121
resistance 2782
resistance 24673
resistance 114713
resistance 19720
resistance 155587
resistance 152816
resistance 49822
resistance 155470
resistance 93825
resisted 78959
resisted 137516
resisting 155446
resisting 31753
resisting 152395
resisting 40962
resolute 69961
resolute 8153
resolute 28553
resolute 43796
resolute 27044
resolution 143695
resolution 4327
resolution 143374
resolution 143543
resolutions 4147
resolutions 31680
resolutions 143610
resolutions 31636
resolutions--The 1006
resolutions--The 29081
resolved 32891
resolved 51712
resolved 100142
resolved 159341
resort 157259
resounded 170005
resource 83961
resource 57094
resources 29584
resources 29857
resources 180879
resources 165218
resources 174483
respect 38580
respect 102181
respect 58932
respect 147363
respect 42992
respect 61845
respect 91324
respect 36278
respect 4207
respectable 55179
respected 70020
respected 53647
respectful 121644
respectfully 129406
respectfully 129059
respectfully 55847
respecting 38445
respecting 143922
respecting 120706
respectively 88552
respectively 70944
respects 112224
respects 121531
respects 134138
respects 125683
respects 122805
respects 146004
respite 162207
respite 104406
respond 102274
respond 31742
respond 176050
responded 155901
responded 143539
response 4537
response 127351
response 143607
response 99023
response 60341
response 73210
responses 159908
responsibilities 175142
responsibilities 142131
responsibilities 144983
responsibilities 11740
responsibilities 57698
responsibilities 170856
responsibilities 5472
responsibilities 81160
responsibility 150666
responsibility 156626
responsibility 37803
responsibility 63222
responsibility 102369
responsibility 32040
responsibility 13562
responsibility 135986
responsibility 86344
responsibility 178253
responsibility 104762
responsibility 27546
responsibility 152476
responsibility 150690
responsibility 86803
responsibility 125854
responsibility 36881
responsibility 113302
responsibility 155382
responsibility 156120
responsibility 152344
responsibility 136474
responsibility 130878
responsibility 108788
responsibility 44607
responsibility 159810
responsibility 34047
responsibility 154694
responsibility 154494
responsibility 57532
responsibility 94782
responsibility 64965
responsibility 152723
responsibility 129971
responsibility 39627
responsibility 80452
responsibility 182400
responsibility 129549
responsibility 679
responsibility 39665
responsibility 128588
responsibility 77257
responsibility 146245
responsibility 82249
responsible 11104
responsible 123296
responsible 142074
responsible 44567
responsible 90062
responsible 123995
responsible 7811
responsible 122396
responsible 125796
responsible 87294
responsible 55168
responsible 9729
responsible 104749
responsible 14780
responsible 62802
responsible 155644
responsible 35934
responsible 127876
responsible 86366
rest 163437
rest 22597
rest 117897
rest 31615
rest 97250
rest 24089
rest 90133
rest 43836
rest 43982
rest 46803
rest 73452
rest 71353
rest 49047
rest 130752
rest 170062
rest 77009
rest 161434
rest 3042
rest 96242
rest 104601
rest 71385
rest 93081
rest 100253
rest 167524
rest 18921
rest 39846
rest 181395
rest 165954
rest 76875
rest 167339
rest 134759
rest 100097
rest 78253
rest 89378
rest 8601
rest 90396
rest 76842
rest 174850
rest 25064
rest 142419
rest 168189
rest 19734
rest 101518
rest 73254
rest 22388
rest 128503
rest 135311
rest 40867
rest 141787
rest 116307
rest 173836
rest 109800
rest 26760
rest 94947
rest 134700
rest 115453
rest 177161
rest 161041
rest 107583
rest 147829
rest 24898
rest 27264
rest 137070
rest 181085
rested 43471
rested 102758
rested 76819
rested 117255
rested 117209
rested 99541
rested 24283
rested 25953
rested 37459
rested 96923
resting 46507
resting 103896
resting 28732
resting-place 41627
restless 7261
restless 161533
restoration 85669
restoration 85584
restoration 169936
restore 127001
restore 153233
restore 72809
restore 139114
restored 176586
restored 131281
restored 54486
restored 123287
restored 271
restored 179502
restored 175096
restored 156432
restrain 151645
restrain 102238
restrained 151561
restrict 22971
restrict 153270
restrictions 52789
restrictions 183413
restrictions 33
rests 159814
rests 94920
result 49765
result 46901
result 83873
result 136518
result 5314
result 127019
result 90493
result 35225
result 34242
result 34348
result 170835
result 43029
result 161080
result 53312
result 161086
result 61055
result 160087
result 141954
result 123569
result 146254
result 124774
result 80809
result 161269
result 161829
result 145022
result 27713
result 86482
result 144216
result 17477
result 154267
result 159788
result 123809
result 66679
result 157342
result 26958
result 65613
result 45686
result 63228
result 89348
result 89380
result 99069
result 100173
result 98973
result 118568
result 144666
result 117793
result 4376
result 102296
result 84613
result 56500
result 53594
result--A 1060
result--A 29135
resulted 42071
resulted 149443
resulted 142850
resulted 83987
resulted 162303
resulted 64523
resulted 171360
resulted 118405
resulted 146758
resulted 26858
resulting 107123
resulting 141702
resulting 25809
resulting--Visit 2631
resulting--Visit 147680
results 16268
results 137707
results 49993
results 113176
results 126846
results 110487
results 28914
results 65071
results 151634
results 170082
results 149688
results 44360
results 74862
results 171328
results 21260
results 146710
results 73548
results 147110
results 908
results 148419
results 114682
results--A 3054
results--A 163449
results--Martial 2766
results--Martial 152800
resume 171521
resume 100161
resume 179557
resume 109648
resume 126894
resume 157815
resume 33812
resume 170107
resume 21125
resume 106394
resume 136802
resume 170431
resumed 87887
resumed 25775
resumed 67306
resumed 138714
resumed 65808
resumed 67430
resumed 69025
resumed 129328
resumed 127661
resumed 166216
resumed 10760
resumed 20304
resuming 161767
resuming 163776
resuming 157919
resuming 37020
resuming 178892
resumption 22999
resumption 74916
resumption 118483
resumption 171453
resurrection 175397
retain 87932
retain 62634
retain 58158
retained 100903
retained 89527
retained 109633
retained 22490
retained 108666
retained 42978
retained 69574
retainers 75041
retake 96698
retaliation 168921
retarded 24683
retention 127530
reticences 127404
reticent 70140
retiracy 149904
retire 106402
retire 116980
retire 100878
retire 41084
retire 73588
retire 57939
retire 73467
retire 33366
retire 72775
retire 175279
retire 125145
retired 16817
retired 165992
retired 68817
retired 106998
retired 49678
retired 132421
retired 132502
retired 110084
retired 175093
retired 36743
retired 87270
retired 73014
retired 74880
retired 58849
retired 60351
retired 33728
retired 71799
retired 79264
retired 68663
retirement 52381
retirement 142888
retirement 133328
retirement 53396
retires--Sturgis 111449
retires--Sturgis 2086
retiring 175003
retiring 16147
retiring 73304
retiring 5358
retiring 107729
retiring 52150
retiring 106304
retiring 79195
retiring 99214
retorted 35985
retorted 162586
retorted 181950
retrace 46433
retrace 161802
retraced 20171
retreat 132584
retreat 138743
retreat 132227
retreat 107034
retreat 160735
retreat 165935
retreat 20259
retreat 49925
retreat 34029
retreat 165848
retreat 33954
retreat 95635
retreat 178038
retreat 100167
retreat 109598
retreat 133485
retreat 131017
retreat 20956
retreat 160099
retreat 80502
retreat 98716
retreat 50004
retreat 49802
retreat 148281
retreat 99656
retreat 33402
retreat 99676
retreat 133221
retreat 148283
retreat 20883
retreat 100138
retreat 18154
retreat 136822
retreat 36710
retreat 138028
retreat 37405
retreat 166333
retreat 132780
retreat 112005
retreat 135444
retreat 68958
retreat 139675
retreat 34452
retreat 101797
retreat 2333
retreat 28337
retreat 28769
retreat 133122
retreat 132405
retreat 117564
retreat 80036
retreat 138239
retreat 134637
retreat 133085
retreat 117837
retreat 111162
retreat 137887
retreat 132279
retreat 2348
retreat 131032
retreat 73855
retreat 161952
retreat 118338
retreat 47758
retreat 80887
retreat 81202
retreat 178473
retreat 80796
retreat 41416
retreat 155279
retreat 50501
retreat 133999
retreat 78838
retreat 22131
retreat 37838
retreat 25758
retreat 157853
retreat 173526
retreat 21748
retreat 136522
retreat 80819
retreat 25704
retreat 72454
retreat 138281
retreat 92477
retreat 110069
retreat 178994
retreat 161366
retreat 76445
retreat 34204
retreat--Affair 16256
retreat--Affair 896
retreat--Colonel 1040
retreat--Colonel 29115
retreat--Loring 131086
retreat--Loring 2402
retreat--Occupation 966
retreat--Occupation 21801
retreat--The 2111
retreat--The 111474
retreated 39812
retreated 25766
retreated 35512
retreated 77886
retreated 35544
retreated 33875
retreated 178878
retreated 25622
retreated 95884
retreated 31069
retreated 71357
retreated 131841
retreated 37721
retreated 40823
retreated 101768
retreated 17134
retreated 118572
retreated 117301
retreated 164844
retreated 157764
retreated 36727
retreated 125175
retreated 26373
retreated 67144
retreated 131561
retreated 98412
retreated 38142
retreated 173880
retreated 171932
retreated 21155
retreated 91964
retreating 181171
retreating 80661
retreating 78786
retreating 21092
retreating 74792
retreating 40445
retreating 25518
retreating 133203
retreating 20566
retreating 86952
retreating 136651
retreating 169242
retreating 109481
retreating 136770
retreating 138512
retreating 35089
retreating 49750
retreats--Gauley 2321
retreats--Gauley 131005
retreats--We 2410
